App_Name,SDK_Build_Version,Main_Class,Main_Activity,Has_Ads,Hash_SHA_256,Advertising_Classes,Genre,File_Size_In_MB,Suspicous,Able_To_Instrument,Able_To_Install,Signed_Location,Try_Manual_Testing
9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd.apk,31.0,com.ookbee.joyapp.android,com.ookbee.joyapp.android.activities.MainActivity,Yes,9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd,"['com.ookbee.library.ads.view.ObAdaptiveBanner$b.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.applovin.mediation.rtb.AppLovinRtbBannerRenderer.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.ookbee.library.ads.view.ObMRECView$b.jimple', 'com.jirbo.adcolony.AdColonyAdapter.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.mediation.rtb.AppLovinRtbInterstitialRenderer.jimple', 'com.ookbee.admobmediator.j$a.jimple', 'com.ookbee.admobmediator.k$d.jimple', 'com.vungle.mediation.VungleInterstitialAdapter.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.vungle.mediation.VungleInterstitialAdapter$2.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.jirbo.adcolony.AdColonyAdListener.jimple', 'com.vungle.warren.Vungle.jimple', 'com.vungle.warren.downloader.AssetDownloader$3.jimple', 'com.ookbee.admobmediator.k.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.ookbee.joyapp.android.activities.newbasechapter.NewBaseChapterActivity.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.mediation.ApplovinAdapter$1$1$1.jimple', 'com.ookbee.admobmediator.e$b.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.applovin.mediation.AppLovinBannerAdListener$1.jimple', 'com.vungle.mediation.VungleBannerAdapter.jimple', 'com.jirbo.adcolony.AdColonyBannerAdListener.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.tapjoy.TapjoyConnectCore.jimple', 'com.ookbee.admobmediator.k$c.jimple']","['FAMILY', ' ENTERTAINMENT']",118,True,No,Yes,../Data/Application_Analysis/9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd.apk/signed9aff64a69f94a56ca65f181089ee0b86bfd1e92e693b8a2f38ebce6fadc13afd.apk,
05e829cbcdf0fe20fea0b95cc48706c49586e1823ffa2c738d9c6424222e151f.apk,33.0,com.amazon.kindle,,Yes,05e829cbcdf0fe20fea0b95cc48706c49586e1823ffa2c738d9c6424222e151f,"['com.amazon.ea.ui.helper.PurchaseViewManager.jimple', 'com.amazon.readingactions.helpers.purchase.PurchaseViewManager.jimple', 'com.amazon.kcp.library.LibraryContentInteractionHandler.jimple', 'com.amazon.kcp.reader.ui.dictionary.internal.DictionaryLocator.jimple']","['FAMILY', ' BOOKS_AND_REFERENCE']",98,True,No,No,,
996f3e8a045b36a2a77f00367e9768279c2241e271ba3924cfd74121dc651d32.apk,30.0,com.erhacorpdotcom.plantripapp,com.erhacorpdotcom.plantripapp.MainActivity,Yes,996f3e8a045b36a2a77f00367e9768279c2241e271ba3924cfd74121dc651d32,"['io.flutter.plugins.googlemobileads.AdInstanceManager.jimple', 'io.flutter.plugins.googlemobileads.FlutterAppOpenAd$DelegatingAppOpenAdLoadCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerInterstitialAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAppOpenAd.jimple', 'io.flutter.plugins.googlemobileads.GoogleMobileAdsPlugin.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedAd$DelegatingRewardedCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdLoader.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerInterstitialAd$DelegatingAdManagerInterstitialAdCallbacks.jimple', 'io.flutter.plugins.googlemobileads.FlutterInterstitialAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedAd.jimple', 'io.flutter.plugins.googlemobileads.FluidAdManagerBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterInterstitialAd$DelegatingInterstitialAdLoadCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterNativeAd.jimple']","['FAMILY', ' LIBRARIES_AND_DEMO']",8,True,No,No,,
e205ef1583193c642f1cae8086665e43c96067fb972844ab5a4c4fe77f627937.apk,33.0,com.amazon.mShop.android.business.shopping,com.amazon.mShop.appgrade.ui.AppgradeKillSwitchActivity,Yes,e205ef1583193c642f1cae8086665e43c96067fb972844ab5a4c4fe77f627937,[],"['FAMILY', ' SHOPPING']",66,False,No,Yes,../Data/Application_Analysis/e205ef1583193c642f1cae8086665e43c96067fb972844ab5a4c4fe77f627937.apk/signede205ef1583193c642f1cae8086665e43c96067fb972844ab5a4c4fe77f627937.apk,
b0ab2a56d4f8969d8babbea1ca223dfe5ec2d0a4bc20f68021e9f0296432bf23.apk,33.0,com.nytimes.android,com.nytimes.android.MainActivity,Yes,b0ab2a56d4f8969d8babbea1ca223dfe5ec2d0a4bc20f68021e9f0296432bf23,"['v8.jimple', 'ba$c.jimple', 'v5c.jimple', 'v9a.jimple', 'hz9.jimple', 'goc.jimple', 'ba.jimple', 'h51$g.jimple', 'nba.jimple', 'enb.jimple', 'e7c.jimple', 'a6c.jimple', 'hjc.jimple', 'jkc.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",47,True,No,Yes,../Data/Application_Analysis/b0ab2a56d4f8969d8babbea1ca223dfe5ec2d0a4bc20f68021e9f0296432bf23.apk/signedb0ab2a56d4f8969d8babbea1ca223dfe5ec2d0a4bc20f68021e9f0296432bf23.apk,
93239a8bf32f3c909348aadb026671add11c825e004e82ba08db5a19cd6e2de4.apk,33.0,io.comico,io.comico.ui.activity.SplashActivity,Yes,93239a8bf32f3c909348aadb026671add11c825e004e82ba08db5a19cd6e2de4,"['com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.fyber.inneractive.sdk.h.k.b$a.jimple', 'com.fyber.inneractive.sdk.h.k.c.jimple', 'com.fyber.inneractive.sdk.h.k.c$a.jimple', 'com.fyber.inneractive.sdk.h.h.a$a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'v5.c$a.jimple', 'p5.c$a.jimple', 'com.fyber.inneractive.sdk.h.l.b.jimple', 'p5.b.jimple', 'com.fyber.inneractive.sdk.h.l.a$a.jimple', 's5.b.jimple', 'v5.e$a.jimple', 'com.vungle.warren.Vungle.jimple', 's5.c$a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'p5.d.jimple', 'com.fyber.inneractive.sdk.h.h.a.jimple', 'com.vungle.warren.AdLoader$5$3.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 's5.d.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.tapjoy.TapjoyConnectCore.jimple']","['FAMILY', ' COMICS']",32,True,No,Yes,../Data/Application_Analysis/93239a8bf32f3c909348aadb026671add11c825e004e82ba08db5a19cd6e2de4.apk/signed93239a8bf32f3c909348aadb026671add11c825e004e82ba08db5a19cd6e2de4.apk,
42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96.apk,31.0,com.hey.beauty.puzzle.game,com.hey.beauty.puzzle.game.MainActivity,Yes,42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$6.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.vungle.warren.AdLoader$5$1.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$4.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$5.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.vungle.warren.Vungle.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$8.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$AdViewListener.jimple', 'com.applovin.mediation.adapters.GoogleMediationAdapter$3.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.vungle.warren.AdLoader.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' GAME_PUZZLE', ' GAME_CASUAL']",863,True,No,Yes,../Data/Application_Analysis/42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96.apk/signed42643b9d8b40b50d5a37c4b6dbf846f6ed9828d0b41fc39ec5bc976035a09e96.apk,
a9411de8a35b8c6e13f43ca4dbe620cff1f9b65938c1237e418a35b989c20992.apk,31.0,com.kmplayer,com.kmplayer.SplashActivity,Yes,a9411de8a35b8c6e13f43ca4dbe620cff1f9b65938c1237e418a35b989c20992,"['com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter$12.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter$11.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter$3.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.buzzvil.buzzad.benefit.core.BuzzAdBenefitCore.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'co.adison.offerwall.ui.base.detail.DefaultOfwDetailPresenter$loadData$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter$7.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAdListener$1.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter$14.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter$4.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter$7.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter$3.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter$4.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAdListener$1.jimple', 'com.igaworks.ssp.common.adapter.GAMAdapter.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.igaworks.ssp.common.adapter.AdmobAdapter$13.jimple', 'com.tapjoy.TapjoyConnectCore.jimple']","['FAMILY', ' VIDEO_PLAYERS']",197,True,No,No,,
324d90de3630cbf4839ef8e0e3c555453e8528f383aac0b5718c66c6b833498f.apk,33.0,com.meetup,,Yes,324d90de3630cbf4839ef8e0e3c555453e8528f383aac0b5718c66c6b833498f,"['com.freestar.android.ads.admob.AdmobMediator$4.jimple', 'com.freestar.android.ads.admob.AdmobMediator$7.jimple', 'com.freestar.android.ads.google.GAMMediator$8.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.b$a.jimple', 'com.freestar.android.ads.prebid.PrebidMediator$3$1.jimple', 'com.fyber.inneractive.sdk.dv.banner.a.jimple', 'com.freestar.android.ads.prebid.PrebidMediator$3.jimple', 'com.freestar.android.ads.prebid.PrebidMediator.jimple', 'com.freestar.android.ads.admob.AdmobMediator$9.jimple', 'com.freestar.android.ads.admob.AdmobMediator$1.jimple', 'com.freestar.android.ads.admob.AdmobMediator.jimple', 'com.freestar.android.ads.prebid.PrebidMediator$1.jimple', 'com.freestar.android.ads.google.GAMMediator$10.jimple', 'com.freestar.android.ads.google.GAMMediator$5.jimple', 'com.freestar.android.ads.google.GAMMediator$2.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c$a.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple', 'com.fyber.inneractive.sdk.dv.interstitial.c.jimple', 'com.freestar.android.ads.admob.AdmobMediator$2.jimple', 'com.adsbynimbus.render.g.jimple', 'com.freestar.android.ads.google.GAMMediator$1.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.b.jimple', 'com.freestar.android.ads.google.GAMMediator.jimple', 'com.fyber.inneractive.sdk.dv.rewarded.a$a.jimple', 'com.fyber.inneractive.sdk.dv.banner.a$a.jimple']","['FAMILY', ' SOCIAL']",63,True,No,No,,
1768cb8658cfaec3eb9dff7bb5b7d5ef4305401ef6242a63e49a3e49f43d878b.apk,31.0,com.quvideo.xiaoying,,Yes,1768cb8658cfaec3eb9dff7bb5b7d5ef4305401ef6242a63e49a3e49f43d878b,"['com.quvideo.xiaoying.editor.gallery.GalleryActivity.jimple', 'com.quvideo.xiaoying.app.home8.template.ui.TemplateFragment.jimple', 'com.quvideo.xiaoying.explorer.musiceditor.downloadpage.e$g.jimple']","['FAMILY', ' VIDEO_PLAYERS']",137,True,No,Yes,../Data/Application_Analysis/1768cb8658cfaec3eb9dff7bb5b7d5ef4305401ef6242a63e49a3e49f43d878b.apk/signed1768cb8658cfaec3eb9dff7bb5b7d5ef4305401ef6242a63e49a3e49f43d878b.apk,
d4f289bb931c0de87bdaf53b462142b6e12b84ba223957c02ff30732d4d8f204.apk,33.0,com.tinder,,Yes,d4f289bb931c0de87bdaf53b462142b6e12b84ba223957c02ff30732d4d8f204,"['com.tinder.adsmatchlist.internal.b.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAd.jimple', 'com.paypal.pyplcheckout.home.view.customviews.AddCardView.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarInterstitialAdListener$1.jimple', 'com.tinder.addy.source.googleadmanager.DeepLinkGoogleAdLoader.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAd.jimple', 'com.paypal.android.platform.authsdk.otplogin.ui.phone.OtpPhoneFragment.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarAdBase.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarRewardedAdListener$1.jimple', 'com.tinder.addy.source.googleadmanager.rewarded.GoogleRewardedAdLoader$loadAd$1.jimple', 'com.paypal.android.platform.authsdk.otplogin.ui.login.OtpLoginFragment.jimple', 'com.tinder.addy.source.googleadmanager.GoogleRecsAdLoader$loadAd$1$1$listener$1.jimple', 'com.tinder.addy.source.nativedfp.d.jimple', 'com.tinder.addy.source.googleadmanager.GoogleRecsAdLoader.jimple', 'com.unity3d.scar.adapter.v2000.scarads.ScarAdBase.jimple', 'com.tinder.addy.source.googleadmanager.f.jimple', 'com.tinder.addy.source.nativedfp.NativeDfpLoader$loadAd$1$1$adLoader$3.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAd.jimple', 'com.tinder.addy.source.googleadmanager.rewarded.GoogleRewardedAdLoader.jimple', 'com.tinder.addy.source.googleadmanager.d.jimple', 'com.tinder.addy.source.nativedfp.b.jimple', 'com.tinder.addy.source.googleadmanager.GoogleRecsAdLoader$loadAd$1.jimple', 'com.tinder.addy.source.googleadmanager.rewarded.GoogleRewardedAdLoader$loadSingleGoogleRewardedAd$1$1.jimple', 'com.tinder.addy.source.googleadmanager.DeepLinkGoogleAdLoader$loadAd$1.jimple', 'com.tinder.addy.source.googleadmanager.RecsGmsAdLoaderFactory$create$4.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAd.jimple', 'com.unity3d.scar.adapter.v1950.scarads.ScarInterstitialAdListener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarAdBase.jimple', 'com.tinder.addy.source.googleadmanager.DeepLinkGmsAdLoaderFactory$create$1$1.jimple', 'com.unity3d.scar.adapter.v2100.scarads.ScarRewardedAdListener$1.jimple', 'com.paypal.pyplcheckout.home.view.fragments.HomeFragment.jimple', 'com.tinder.addy.source.googleadmanager.DeepLinkGoogleAdLoader$loadAd$1$1$listener$1.jimple', 'com.unity3d.scar.adapter.v1920.scarads.ScarInterstitialAd.jimple', 'com.paypal.pyplcheckout.addcard.AddCardViewModel.jimple', 'com.tinder.adsmatchlist.internal.GoogleMatchListAdLoader$loadAdaptiveAd$adaptiveAdLoader$2.jimple', 'com.tinder.account.photos.photogrid.ui.ProfileMediaGridFragment.jimple', 'com.paypal.android.platform.authsdk.splitlogin.ui.SplitLoginFragment.jimple', 'com.tinder.adsmatchlist.internal.GoogleMatchListAdLoader$loadAd$1.jimple', 'com.tinder.adsmatchlist.internal.GoogleMatchListAdLoader.jimple', 'com.tinder.addy.source.nativedfp.NativeDfpLoader$loadAd$1.jimple', 'com.tinder.addy.source.nativedfp.c.jimple', 'com.tinder.adsmatchlist.internal.GoogleMatchListAdLoader$loadAdaptiveAd$adaptiveAdLoader$1.jimple']","['FAMILY', ' DATING']",174,True,No,Yes,../Data/Application_Analysis/d4f289bb931c0de87bdaf53b462142b6e12b84ba223957c02ff30732d4d8f204.apk/signedd4f289bb931c0de87bdaf53b462142b6e12b84ba223957c02ff30732d4d8f204.apk,
831402cc8b3e4e3d90be3c3e1a22b15b52d4560e09a34b6d5c2db5c3823823b3.apk,33.0,com.yahoo.mobile.client.android.finance,com.yahoo.mobile.client.android.finance.main.MainActivity,Yes,831402cc8b3e4e3d90be3c3e1a22b15b52d4560e09a34b6d5c2db5c3823823b3,"['r0.b$c.jimple', 'com.yahoo.mobile.client.android.finance.earnings.QuoteEarningsDetailPresenter.jimple', 'com.yahoo.mobile.client.android.finance.stream.MvvmStreamFragment.jimple', 'com.yahoo.mobile.client.android.finance.events.details.earnings.EarningsDetailDialog.jimple', 'com.yahoo.mobile.client.android.finance.earnings.QuoteEarningsDetailDialog.jimple', 'com.yahoo.mobile.client.android.finance.stream.StreamFragment.jimple', 'com.yahoo.mobile.client.android.finance.quote.QuoteDetailFragment.jimple', 'com.yahoo.mobile.client.android.finance.search.SearchFragment.jimple', 'com.oath.mobile.ads.sponsoredmoments.ui.SMAdPlacement.jimple', 'com.yahoo.mobile.client.android.finance.quote.alert.model.PriceAlertViewModel.jimple', 'com.yahoo.mobile.client.android.finance.stream.StreamViewModel.jimple', 'com.yahoo.mobile.client.android.finance.GrowthSDKManager.jimple']","['FAMILY', ' FINANCE']",42,True,No,No,,
5e0b94fe2ccc7730fdab6542ef461e05bca0b5de9ce8ea7f40e24800de70b4d8.apk,33.0,com.bloomberg.android.plus,com.bloomberg.android.plus.MainActivity,Yes,5e0b94fe2ccc7730fdab6542ef461e05bca0b5de9ce8ea7f40e24800de70b4d8,"['com.bloomberg.android.plus.ads.BBDfpBannerView.jimple', 'com.bloomberg.android.plus.ads.BBInterstitialAdModuleManager$1.jimple', 'com.bloomberg.android.plus.ads.BBDfpBannerView$BBAdListener.jimple', 'com.amazon.device.ads.DTBAdRequest.jimple']","['FAMILY', ' NEWS_AND_MAGAZINES']",52,True,No,Yes,../Data/Application_Analysis/5e0b94fe2ccc7730fdab6542ef461e05bca0b5de9ce8ea7f40e24800de70b4d8.apk/signed5e0b94fe2ccc7730fdab6542ef461e05bca0b5de9ce8ea7f40e24800de70b4d8.apk,
6f0fc1d0fe5b1563bfe016bd290adb934c6b14e35375a4ecfd3f00933bbab4a5.apk,31.0,enterprises.dating.boo,dating.boo.MainActivity,Yes,6f0fc1d0fe5b1563bfe016bd290adb934c6b14e35375a4ecfd3f00933bbab4a5,"['io.flutter.plugins.googlemobileads.AdInstanceManager.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedInterstitialAd$DelegatingRewardedCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterAppOpenAd$DelegatingAppOpenAdLoadCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerInterstitialAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterAppOpenAd.jimple', 'io.flutter.plugins.googlemobileads.GoogleMobileAdsPlugin.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedInterstitialAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedAd$DelegatingRewardedCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdLoader.jimple', 'io.flutter.plugins.googlemobileads.FlutterAdManagerInterstitialAd$DelegatingAdManagerInterstitialAdCallbacks.jimple', 'io.flutter.plugins.googlemobileads.FlutterInterstitialAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterRewardedAd.jimple', 'io.flutter.plugins.googlemobileads.FluidAdManagerBannerAd.jimple', 'io.flutter.plugins.googlemobileads.FlutterInterstitialAd$DelegatingInterstitialAdLoadCallback.jimple', 'io.flutter.plugins.googlemobileads.FlutterNativeAd.jimple']","['FAMILY', ' DATING']",216,True,No,Yes,../Data/Application_Analysis/6f0fc1d0fe5b1563bfe016bd290adb934c6b14e35375a4ecfd3f00933bbab4a5.apk/signed6f0fc1d0fe5b1563bfe016bd290adb934c6b14e35375a4ecfd3f00933bbab4a5.apk,
994ead5cb4340fec69da38bfa4ac301f48461dc8ae3147146c1621eb6977c18e.apk,32.0,com.tapastic,com.tapastic.ui.splash.SplashActivity,Yes,994ead5cb4340fec69da38bfa4ac301f48461dc8ae3147146c1621eb6977c18e,"['bp.d.jimple', 'ip.e$a.jimple', 'n9.xu0.jimple', 'n9.cv.jimple', 'n9.gw0.jimple', 'bp.c$a.jimple', 'u5.b.jimple', 'yo.b.jimple', 'n9.z00.jimple', 'n9.qd1.jimple', 'n9.dw0.jimple', 'yo.c$a.jimple', 'n9.zd1.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdapter.jimple', 'n9.a00.jimple', 'com.ironsource.adapters.admob.interstitial.AdMobInterstitialAdLoadListener.jimple', 'n9.av.jimple', 'n9.f10.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdapter$1.jimple', 'u5.c.jimple', 'ip.c$a.jimple', 'ep.c$a.jimple', 'n9.hw0.jimple', 'yo.d.jimple', 'com.ironsource.adapters.admob.banner.AdMobBannerAdListener.jimple', 'ep.e$a.jimple', 'n9.ew0.jimple', 'n9.z61.jimple', 'n9.gw.jimple', 'n9.cg1.jimple', 'u5.e.jimple', 'com.tapjoy.TapjoyGpsHelper.jimple', 'com.ironsource.adapters.admob.rewardedvideo.AdMobRewardedVideoAdLoadListener.jimple', 'n9.o61.jimple', 'n9.te.jimple', 'n9.fw0.jimple', 'n9.ou0.jimple', 'n9.s61.jimple', 'n9.wo.jimple', 'bp.b.jimple']","['FAMILY', ' COMICS']",38,True,No,Yes,../Data/Application_Analysis/994ead5cb4340fec69da38bfa4ac301f48461dc8ae3147146c1621eb6977c18e.apk/signed994ead5cb4340fec69da38bfa4ac301f48461dc8ae3147146c1621eb6977c18e.apk,
4171a34b3c6c63c8c39e62537eef7fc9113f7af3a6f65d03522eb25298cd6480.apk,31.0,com.cbs.app,com.cbs.app.screens.startup.SplashActivity,Yes,4171a34b3c6c63c8c39e62537eef7fc9113f7af3a6f65d03522eb25298cd6480,"['com.cbsi.android.uvp.player.resource_provider.IMAProvider$3.jimple', 'com.cbsi.android.uvp.player.resource_provider.IMAProvider.jimple', 'com.cbsi.android.uvp.player.extensions.DecorEventHandler.jimple']","['FAMILY', ' ENTERTAINMENT']",49,True,No,Yes,../Data/Application_Analysis/4171a34b3c6c63c8c39e62537eef7fc9113f7af3a6f65d03522eb25298cd6480.apk/signed4171a34b3c6c63c8c39e62537eef7fc9113f7af3a6f65d03522eb25298cd6480.apk,
